发布时间,转发数,评论数,收藏数,点赞数,动态内容
2016-05-23 15:26:44,2,14,6,0,我的盘感还是非常不靠谱的，本来预计大盘要跌的，偏偏涨了；周五168101净值跌那么多，总想今天要补跌了，偏偏就是涨了。虽然大盘涨了，但中证银行跌了不少，导致我的模型里的中证银行彻底跌破阈值。黄金最近几天总是高开低走，如果不涨不跌再过5个交易日也要跌破阈值了。本来希望出了回售公告的122083总要涨吧，就是偏偏没什么涨。周五大跌的122729，我总以为会反弹了，偏偏就是再次大跌。总之盘感几乎没一个对的，像我这样的人如果不用量化也不知道要死多少回了。
2016-05-20 15:15:14,0,10,4,0,黄金、九泰锐智等今天都没起色，受新查矿债改14年盈利导致亏损两年突然死亡影响，我的12江泉债最多暴跌近5个点，好在抄底了一些做了一个T成功的少亏损了点。看到这种修改14年盈利这样无耻的事情竟然在中国横行而不受任何处罚的现象使得我想起了朱总理给会计学院的题词“不做假账”。本周五个交易日只有周一是盈利的，后面四天都是亏了点，不过累计本周也就是亏了0.71%，今年亏了1.20%，相信很快会不上的。
2016-05-20 09:27:34,0,8,0,0,今天又是植树节，只有我的黄金一点红。
2016-05-19 15:24:48,0,16,10,0,美国加息的预期导致黄金大跌，不过还没跌破20天前均值，虽然有损失但还是按照模型在操作。九泰锐智昨天的净值不跌反涨再加上今天持有的股票的涨导致今天大涨。但昨天买进的金鹰500A并没有因为公告大涨，赚了点盒饭前清仓了。昨天尾盘是郭嘉给银行打了强心针了，但药效维持不了一天今天又跌回去了。
2016-05-18 11:22:18,2,19,0,0,我总算明白了，这个L不是一个，而是由N个L组成的，现在要求解N=？
2016-05-17 21:40:58,1,11,1,0,监管层再出手严控“炒壳”？这个表态怎了来回拉锯？周日刚说没变化。要么是说严控炒壳没变化？是我们的理解力出了问题。明天看来小市值有将是腥风血雨。
2016-05-17 15:51:44,1,10,8,0,今天大盘继续缩量，估计也很难走好了。实盘加仓了定增基金九泰锐智和到期不到一年的11天威债和12江泉债。中证银行在我的系统里如果不涨不跌就是后天跌破阈值，明天到底要不要操作又在究竟中。
2016-05-16 16:17:57,3,27,3,0,今天持仓的黄金、天瑞债均有良好表现，4号继续空，虽然小盘股受消息影响反弹不少，但还是坚守模型。二八轮动黄金版全面超过原版。
2016-05-13 15:17:52,1,15,1,0,黄金大涨，二八轮动黄金版这周的收益率虽然是0.07%，远远超过了大盘及我的实盘。L型的大盘周了几天终于横不住了，下周估计还要跌。周一及时按照模型清仓小盘股虽然损失惨重，但比起1月5日的第一次清仓好了很多了，今年亏损才不到半个点，远远跑赢了大盘。
2016-05-13 08:20:14,1,26,0,0,今天是13号星期五，算上一卦，哈哈
2016-05-12 15:11:37,0,15,0,0,大盘已经连续4天收盘在2832到2837这个非常狭小的区间，这难道是L的一横吗？
2016-05-11 17:18:57,9,44,5,0,看看今天上午黄金又在涨，想做个T的，结果挂了价格确实成交了，但下午再也买回来了，只能买了点053和099自我安慰。没本事还是别做T了，还好前天无脑操作清仓了小盘股，如果不清仓这两天损失更加惨重。再次提醒自己：按照模型无脑操作！按照模型无脑操作！按照模型无脑操作！重要的话再说三遍！
2016-05-10 15:12:21,0,23,3,0,今天黄金还是跌了，不过按照二八模型还是持有黄金。bias4.0今天开始4号空。3号银行估计也保不住，但还是等到信号发出无脑操作。
2016-05-09 15:30:41,4,33,15,0,上周系统做了个修订，发现中证1000(000852)比中证500(000905)和创业板指数（399006）更加能代表小市值股票的整体情况，从2010年6月1日有创业板指数开始比较到2016年5月6日，000852、000906、399006和小市值净值的相关度分别为81.33%、73.06%、81.14%，所以用中证1000更加能代表小市值的整体情况。今天大盘暴跌，按照我的系统，小盘股需要中证1000明天涨4.5%才能清盘，所以上午就提前了一天清盘换成了黄金和天瑞短债了。虽然今年账面又出现亏损了0.53%，但和1月5日熔断后亏损8个点比起来好了很多，而且今天的指数和当时比又跌了不少，整体和比较标的指数比跑赢了20%。就算半年跑赢20%，我不信下半年再跌20%？信心比黄金更重要，况且今年基本也没亏什么。
2016-05-09 11:28:52,0,18,0,0,我刚刚调整了雪球组合 $聚宝盆4号(ZH757074)$  的仓位。本来应该买入127053、127099的，但系统没有债券，只能用511210替代
2016-05-06 15:18:51,27,101,19,0,今天暴跌也非常正常，不要一暴跌事后就去找个三五条原因。量化操作就问几个问题：是跌破阈值了吗？跌幅比模型的最大回撤大吗？操作中有任何逾越模型的地方吗？跌幅超过对比的指标吗？模型有失效的迹象吗？
2016-05-06 12:16:13,1,12,3,0,前几天还不断有人要跟我实盘的，当时我都让他们先去看《近因效应》，今天最应该进去的时候反而一个都没了。
2016-05-05 15:35:48,3,15,7,0,去英国一周多，带了电脑忘记带适配器，只能今天回到家补上。8个交易日实盘涨了5.36%，**跑赢指数，也只在上周五用手机换了一次仓。看来多操作还不如少操作。
2016-05-05 13:15:14,1,29,2,1,我刚刚调整了雪球组合 $二八轮动黄金版(ZH851121)$  的仓位。按照模型应该在4月20日就换黄金的，但阴差阳错再加上出国10多天没换，损失惨重。如果按照模型做回测结果今年截至到5月5日收益率应该在12%以上
2016-05-03 03:44:12,0,2,1,0,组合$聚宝盆4号(ZH757074)$月报出炉啦，想看的赶紧点 网页链接
2016-04-30 12:14:29,3,18,0,0,这两周在英国，忘记带适配器了。量化实盘只能汇报个结果:本周2.58% 今年累计5.25%。下周五到上海后再贴详细的。
2016-04-29 13:03:02,0,11,0,0,早上大雪中的曼切斯特，据我妻子的老同学说，她们在曼切斯特住了20多年都没遇到这样冷的天。
2016-04-26 12:54:52,3,28,0,0,周五刚换出黑猫，黑猫涨停，新的清单唯一踢掉的吉峰农机，今天又冲了涨停。来英国带了电脑适配器忘记了。我运气太好了。
2016-04-22 15:27:18,1,3,0,0,自己又忘记犯了错误了，把测试系统和生产系统放在一个系统里的，犯了初级错误。面壁反思去吧。
2016-04-22 15:25:24,0,8,1,0,实在抱歉，我自己的28轮动黄金版模型参数在调试中忘记改回到20了，导致误操作换成债券了。
2016-04-22 15:22:59,0,9,1,0,本周大盘暴跌，实盘跌了2.41%，不过幸运的是跑赢了标的综合指数，阿尔法收益率高达 2.24%。二八模型做了没几天就换了两次，今天按照模型换了债券127053和127099.下周在英国只能看看晚上是否能做了。
2016-04-21 15:24:35,2,42,6,0,今天尾盘还是跌了，不过虽然实盘亏了0.35%，但赚了0.33%的阿尔法收益。二八轮动昨天没买进的黄金今天买进了，想不到涨的那么好，159915跌了1.33%，518880涨了1.23%，一进一出差了2.56%，虽然一次成功不说明什么，但总算给今天大盘继续倒春寒增添了一份春意。好多人说昨天不应该买进黄金的，我估计他们是用的518880算的，我所有的指数基金的模型，第一是按照指数而不是按照指数基金算的，我用的是通达信版本里的Aul9，第二我永远是在当天尾盘发出信号的一瞬间换基的，虽然有点偏差，但对黄金这样价格受晚盘影响大的品种K线不连续效果要好很多。
2016-04-20 20:26:13,11,128,6,0,退休后网上写帖子多了，得到了很多人的支持，但也遇到了很多最起码的礼貌都没有的人，好像这个虚拟网络是一个可以任意发泄自己的垃圾桶。有说你写这些文章吃饱了撑着；有质疑你是为了发私募的，你仅仅就是统计了点数字就挖苦你只是小学生水平，有说你的量化观点会毒害大家的。虚拟世界其实是现实世界的发言，有些人可能因为对现实世界的不满甚至就是因为今天输钱了就要来虚拟世界发泄一下，但我正告这些只敢在虚拟世界发泄的胆小鬼，爷不是你的出气筒，一旦再有类似最起码的礼貌都不讲的人，唯一的办法就是拉黑你！我不想看到你的任何文字！
2016-04-20 17:42:08,2,18,1,0,再看今年11次下跌超过2.3%的，最近3次一周后都是大幅度反弹：
2016-04-20 15:23:40,4,22,5,0,原来是419迟到了一天，大盘暴跌，我今天也亏了3.54%，好在上周赚的多，今年还是正收益。二八轮动黄金版也破位卖出了159915，但因为是尾盘最后一笔成交，来不及买黄金了，而黄金又受晚上外盘影响大，明天很有可能跳空高开，不过也没办法了，谁让我去卖出最后一笔519915呢？
2016-04-19 15:26:53,4,33,10,0,今天总算安全度过了419魔咒，账面也跑赢了各项指数，涨了0.99%。黄金版轮动继续持有创业板，定投套利205、206已经到位，一半合成160630。其实做量化的是很孤独的，不管做基本面还是技术面的都是可以讲故事的，巴菲特可以讲护城河，讲富国银行，甚至可以讲讲当年买中石油、买比亚迪。但你让西蒙斯讲什么？讲他的模型还是公式？即使告诉你买了什么，也没什么好讲的，就像有人为我为什么要买这个股票，卖出哪个股票，我只能说模型这样提示的。中国股民十个有十个知道巴菲特，但知道西蒙斯的我估计一个都不到。再要讲公式，讲模型，是讲多因子拟合，还是讲哈夫曼自适应？问我这个模型好还是哪个模型好，我的回答千篇一律的：你自己去回测啊。问我谈谈对大盘将来的走向，也是一句话，不预测，做好两手准备。量化投资，确实普通人不爱听。
2016-04-18 15:17:53,2,11,8,0,今天卖出了一小部分债券，买入了定投套利模型中的150206和二八轮动黄金版中的159915，基本都是比较低的价格进去的，竟然还没亏，今天实盘整体亏了0.45%，但跑赢综合指数标的了0.80%，今年跑赢18.76%，到年底跑赢30%应该没问题。
2016-04-18 14:31:03,6,26,20,0,关于二八轮动黄金版（网页链接），有人质疑黄金和创业板没有负相关的逻辑，我不看什么逻辑，我找到了10年开始16年的黄金价格和同期上证指数的数据，完全按照二八轮动最初的模型，20个交易日比较价格，哪个涨幅大保留哪个品种，为了简化计算期间，如果两者均为负数，空仓，结果如下表。从下表可以看到，没有任何优化的结果还是跑赢了上证指数和黄金的价格，特别是10年后，整整6年多上证指数和黄金的价格基本上没什么变化，但二八组合却取得了平均年化收益率12%的业绩：
